Country Code,Year,Metric,Value,YoY_Growth_%,Rolling_3Y_Avg,Share_of_G20_%,Rank_in_G20
TUR,2023,Domestic credit to private sector (% of GDP),49.88930259,-8.794450749,59.18925499,3.216734912,12
TUR,2024,Domestic credit to private sector (% of GDP),44.18534231,-11.43323314,49.59149975,3.660817951,9
USA,2005,Domestic credit to private sector (% of GDP),188.6330738,,188.6330738,12.66242397,1
USA,2006,Domestic credit to private sector (% of GDP),198.2839028,5.116191321,193.4584883,12.61076091,1
USA,2007,Domestic credit to private sector (% of GDP),206.3513373,4.068628081,197.7561046,12.73689448,1
USA,2008,Domestic credit to private sector (% of GDP),185.1255933,-10.2862159,196.5869445,11.13350202,2
USA,2009,Domestic credit to private sector (% of GDP),187.4799632,1.271769033,192.9856313,11.59929346,2
USA,2010,Domestic credit to private sector (% of GDP),181.9206665,-2.965275115,184.8420743,11.38883377,2
USA,2011,Domestic credit to private sector (% of GDP),174.4745591,-4.093051957,181.2917296,11.0876196,1
USA,2012,Domestic credit to private sector (% of GDP),175.4438436,0.555544865,177.2796897,11.02666819,1
USA,2013,Domestic credit to private sector (% of GDP),184.1629217,4.969725901,178.0271081,11.3717986,1
USA,2014,Domestic credit to private sector (% of GDP),184.7940213,0.342685493,181.4669289,11.3528323,1
USA,2015,Domestic credit to private sector (% of GDP),183.6321634,-0.628731321,184.1963688,11.064849,1
USA,2016,Domestic credit to private sector (% of GDP),186.327051,1.467546618,184.9177453,11.15898273,1
USA,2017,Domestic credit to private sector (% of GDP),194.0909967,4.166837593,188.016737,11.54676424,1
USA,2018,Domestic credit to private sector (% of GDP),183.0540018,-5.686505344,187.8240165,11.4417562,1
USA,2019,Domestic credit to private sector (% of GDP),194.7352589,6.381317562,190.6267524,11.80253215,1
USA,2020,Domestic credit to private sector (% of GDP),218.3356124,12.11919899,198.708291,12.14077137,1
USA,2021,Domestic credit to private sector (% of GDP),220.3156383,0.9068726,211.1288365,12.64869409,1
USA,2022,Domestic credit to private sector (% of GDP),187.5836039,-14.856882,208.7449515,11.91863492,2
USA,2023,Domestic credit to private sector (% of GDP),192.527348,2.635488389,200.1421967,12.41367206,2
USA,2024,Domestic credit to private sector (% of GDP),197.8961206,2.788576629,192.6690241,16.3959728,1
ZAF,2005,Domestic credit to private sector (% of GDP),122.283168,,122.283168,8.208535688,4
ZAF,2006,Domestic credit to private sector (% of GDP),139.0073677,13.67661632,130.6452679,8.840801776,4
ZAF,2007,Domestic credit to private sector (% of GDP),142.4220455,2.456472504,134.5708604,8.790902877,4
ZAF,2008,Domestic credit to private sector (% of GDP),125.9558803,-11.56152841,135.7950978,7.575019869,5
ZAF,2009,Domestic credit to private sector (% of GDP),121.0945463,-3.859552981,129.8241574,7.492060244,7
ZAF,2010,Domestic credit to private sector (% of GDP),124.0938999,2.47686925,123.7147755,7.768687447,7
ZAF,2011,Domestic credit to private sector (% of GDP),118.970676,-4.128505847,121.3863741,7.560423743,7
ZAF,2012,Domestic credit to private sector (% of GDP),125.1677855,5.208938594,122.7441204,7.866811457,6
ZAF,2013,Domestic credit to private sector (% of GDP),127.0292725,1.487193388,123.722578,7.843876981,6
ZAF,2014,Domestic credit to private sector (% of GDP),128.8383748,1.424161742,127.0118109,7.915193642,6
ZAF,2015,Domestic credit to private sector (% of GDP),127.2032442,-1.26913316,127.6902972,7.6646959,7
ZAF,2016,Domestic credit to private sector (% of GDP),124.3604961,-2.234807884,126.800705,7.447853764,7
ZAF,2017,Domestic credit to private sector (% of GDP),127.0302839,2.146813361,126.1980081,7.557221942,7
ZAF,2018,Domestic credit to private sector (% of GDP),118.380858,-6.808947939,123.2572126,7.399373426,7
ZAF,2019,Domestic credit to private sector (% of GDP),117.1855569,-1.009708092,120.8655662,7.102392808,7
ZAF,2020,Domestic credit to private sector (% of GDP),109.0546914,-6.9384536,114.8737021,6.064095819,8
ZAF,2021,Domestic credit to private sector (% of GDP),92.99697264,-14.72446396,106.412407,5.339113769,8
ZAF,2022,Domestic credit to private sector (% of GDP),91.72185857,-1.371135038,97.92450753,5.827797973,8
ZAF,2023,Domestic credit to private sector (% of GDP),90.54849256,-1.2792654,91.75577459,5.838335719,8
ZAF,2024,Domestic credit to private sector (% of GDP),0,-100,60.75678371,0,13
ARG,2005,Tax revenue (% of GDP),13.10317565,,13.10317565,6.136202412,9
ARG,2006,Tax revenue (% of GDP),12.8788867,-1.711714447,12.99103117,5.877455091,9
ARG,2007,Tax revenue (% of GDP),12.44826845,-3.343598382,12.81011026,5.605523177,9
ARG,2008,Tax revenue (% of GDP),13.31784636,6.98553307,12.88166717,5.133574511,9
ARG,2009,Tax revenue (% of GDP),12.38304156,-7.019188936,12.71638546,5.125652285,9
ARG,2010,Tax revenue (% of GDP),12.85304269,3.795522519,12.8513102,5.134244802,10
ARG,2011,Tax revenue (% of GDP),12.6636277,-1.473697658,12.63323732,4.999796751,10
ARG,2012,Tax revenue (% of GDP),12.95284151,2.283814862,12.82317063,5.062109748,10
ARG,2013,Tax revenue (% of GDP),12.45290276,-3.859684043,12.68979066,4.835263488,10
ARG,2014,Tax revenue (% of GDP),12.61096661,1.269293224,12.67223696,4.921620612,10
ARG,2015,Tax revenue (% of GDP),12.33650694,-2.176357082,12.4667921,4.778632075,11
ARG,2016,Tax revenue (% of GDP),12.09728364,-1.939149402,12.3482524,4.673544735,11
ARG,2017,Tax revenue (% of GDP),10.93962386,-9.569584504,11.79113815,4.210965366,14
ARG,2018,Tax revenue (% of GDP),9.79144712,-10.49557786,10.94278487,3.681352386,15
ARG,2019,Tax revenue (% of GDP),10.39199734,6.133416335,10.37435611,4.139234162,13
ARG,2020,Tax revenue (% of GDP),10.70812114,3.041992763,10.29718853,4.269703901,12
ARG,2021,Tax revenue (% of GDP),11.34107403,5.910961223,10.81373084,4.339345464,13
ARG,2022,Tax revenue (% of GDP),11.08581809,-2.250721045,11.04500442,4.136127474,12
ARG,2023,Tax revenue (% of GDP),9.980936481,-9.966622241,10.80260954,4.994509197,11
ARG,2024,Tax revenue (% of GDP),0,-100,7.022251525,,1
AUS,2005,Tax revenue (% of GDP),24.75454972,,24.75454972,11.59252778,2
AUS,2006,Tax revenue (% of GDP),24.51177239,-0.980738228,24.63316105,11.18628068,2
AUS,2007,Tax revenue (% of GDP),24.03934536,-1.92734748,24.43522249,10.82504833,3
AUS,2008,Tax revenue (% of GDP),24.20769581,0.700312129,24.25293785,9.331239214,3
AUS,2009,Tax revenue (% of GDP),22.02100614,-9.033035162,23.42268243,9.115048179,3
AUS,2010,Tax revenue (% of GDP),20.47799546,-7.006994418,22.2355658,8.180089672,5
AUS,2011,Tax revenue (% of GDP),20.32252448,-0.759209988,20.94050869,8.023648061,5
AUS,2012,Tax revenue (% of GDP),21.09908592,3.821185896,20.63320195,8.24574966,5
AUS,2013,Tax revenue (% of GDP),21.94434163,4.006124795,21.12198401,8.520637792,5
AUS,2014,Tax revenue (% of GDP),21.89787868,-0.211730893,21.64710207,8.545978626,5
AUS,2015,Tax revenue (% of GDP),21.87407068,-0.108722869,21.90543033,8.473073961,5
AUS,2016,Tax revenue (% of GDP),22.27552213,1.835284624,22.01582383,8.605704575,5
AUS,2017,Tax revenue (% of GDP),22.11036864,-0.741412419,22.08665382,8.510895601,5
AUS,2018,Tax revenue (% of GDP),23.20844496,4.966341064,22.53144525,8.725826038,5
AUS,2019,Tax revenue (% of GDP),23.40844001,0.861733962,22.90908454,9.323810566,5
AUS,2020,Tax revenue (% of GDP),22.59092489,-3.492394704,23.06926996,9.007795005,5
AUS,2021,Tax revenue (% of GDP),23.06126793,2.081999914,23.02021095,8.823750564,5
AUS,2022,Tax revenue (% of GDP),23.62795125,2.4572947,23.09338136,8.815607245,5
AUS,2023,Tax revenue (% of GDP),0,-100,15.56307306,0,14
AUS,2024,Tax revenue (% of GDP),0,,7.875983749,,1
BRA,2005,Tax revenue (% of GDP),0,,0,0,14
BRA,2006,Tax revenue (% of GDP),0,,0,0,14
BRA,2007,Tax revenue (% of GDP),0,,0,0,14
BRA,2008,Tax revenue (% of GDP),0,,0,0,17
BRA,2009,Tax revenue (% of GDP),0,,0,0,17
BRA,2010,Tax revenue (% of GDP),14.24957596,inf,4.749858652,5.692100544,7
BRA,2011,Tax revenue (% of GDP),14.85129878,4.222741982,9.70029158,5.863523246,7
BRA,2012,Tax revenue (% of GDP),14.33241109,-3.493887637,14.47776194,5.601260375,7
BRA,2013,Tax revenue (% of GDP),14.12530574,-1.445014004,14.43633854,5.484630889,7
BRA,2014,Tax revenue (% of GDP),13.49007452,-4.497114872,13.98259712,5.264705782,7
BRA,2015,Tax revenue (% of GDP),13.62962937,1.034500195,13.74833654,5.279532072,7
BRA,2016,Tax revenue (% of GDP),13.71043098,0.59283794,13.61004495,5.296752099,8
BRA,2017,Tax revenue (% of GDP),13.60522851,-0.767316981,13.64842962,5.237030707,8
BRA,2018,Tax revenue (% of GDP),13.94010799,2.461402823,13.7519225,5.241150689,8
BRA,2019,Tax revenue (% of GDP),13.73769484,-1.452020003,13.76101045,5.471858193,8
BRA,2020,Tax revenue (% of GDP),12.71938786,-7.412502556,13.46573023,5.071666562,10
BRA,2021,Tax revenue (% of GDP),14.13667513,11.14273181,13.53125261,5.409004203,8
BRA,2022,Tax revenue (% of GDP),14.72584792,4.167689927,13.86063697,5.494225472,8
BRA,2023,Tax revenue (% of GDP),14.04186242,-4.644795365,14.30146182,7.026616301,7
BRA,2024,Tax revenue (% of GDP),0,-100,9.589236778,,1
CAN,2005,Tax revenue (% of GDP),13.29949289,,13.29949289,6.228137555,8
CAN,2006,Tax revenue (% of GDP),13.34822067,0.366388283,13.32385678,6.091642033,8
CAN,2007,Tax revenue (% of GDP),13.33443201,-0.103299629,13.32738185,6.00456746,8
CAN,2008,Tax revenue (% of GDP),12.3901656,-7.081414566,13.02427276,4.77598529,11
CAN,2009,Tax revenue (% of GDP),12.30438595,-0.692320381,12.67632785,5.093094753,10
CAN,2010,Tax revenue (% of GDP),11.7328093,-4.645308257,12.14245362,4.686759128,11
CAN,2011,Tax revenue (% of GDP),11.80392128,0.606095107,11.94703884,4.660371314,11
CAN,2012,Tax revenue (% of GDP),11.66442736,-1.181759136,11.73371931,4.558583644,11
CAN,2013,Tax revenue (% of GDP),11.6235046,-0.350833888,11.69728441,4.513221414,11
CAN,2014,Tax revenue (% of GDP),11.80837908,1.590522709,11.69877035,4.608398681,11
CAN,2015,Tax revenue (% of GDP),12.38981091,4.923891952,11.94056486,4.799279737,9
CAN,2016,Tax revenue (% of GDP),12.49656263,0.861609008,12.23158421,4.827798226,10
CAN,2017,Tax revenue (% of GDP),12.61201668,0.923886442,12.49946341,4.854715858,10
CAN,2018,Tax revenue (% of GDP),13.05768467,3.533677441,12.72208799,4.909380403,9
CAN,2019,Tax revenue (% of GDP),12.7416889,-2.419998459,12.80379675,5.075139289,10
CAN,2020,Tax revenue (% of GDP),13.50333209,5.977568577,13.10090189,5.384252657,9
CAN,2021,Tax revenue (% of GDP),13.12245299,-2.820630517,13.12249133,5.020940405,10
CAN,2022,Tax revenue (% of GDP),12.65663255,-3.549796968,13.09413921,4.722199586,10
CAN,2023,Tax revenue (% of GDP),13.8086311,9.101935635,13.19590554,6.909906213,8
CAN,2024,Tax revenue (% of GDP),0,-100,8.821754549,,1
CHN,2005,Tax revenue (% of GDP),8.45243795,,8.45243795,3.958267182,13
CHN,2006,Tax revenue (% of GDP),8.929482825,5.643873137,8.690960387,4.075090924,13
CHN,2007,Tax revenue (% of GDP),9.625737318,7.797254402,9.002552698,4.334522014,13
CHN,2008,Tax revenue (% of GDP),9.943413528,3.300279244,9.499544557,3.832846008,15
CHN,2009,Tax revenue (% of GDP),10.13485038,1.925262918,9.901333743,4.195069424,13
CHN,2010,Tax revenue (% of GDP),10.03827966,-0.952857915,10.03884786,4.009866488,14
CHN,2011,Tax revenue (% of GDP),10.15120002,1.124897573,10.10811002,4.007851311,14
CHN,2012,Tax revenue (% of GDP),10.08946676,-0.608137568,10.09298215,3.943072105,14
CHN,2013,Tax revenue (% of GDP),9.732162504,-3.541359177,9.990943096,3.77884345,16
CHN,2014,Tax revenue (% of GDP),9.498268375,-2.403310968,9.773299213,3.70684301,16
CHN,2015,Tax revenue (% of GDP),9.194680386,-3.196245643,9.475037088,3.561623628,16
CHN,2016,Tax revenue (% of GDP),8.945561904,-2.709376198,9.212836888,3.455939778,16
CHN,2017,Tax revenue (% of GDP),9.248724393,3.388970895,9.129655561,3.560091151,16
CHN,2018,Tax revenue (% of GDP),8.890890344,-3.869009755,9.028392214,3.342764351,16
CHN,2019,Tax revenue (% of GDP),8.329425502,-6.315057559,8.823013413,3.31769163,15
CHN,2020,Tax revenue (% of GDP),7.924097498,-4.866218007,8.381471115,3.159615916,15
CHN,2021,Tax revenue (% of GDP),7.798296413,-1.587576193,8.017273137,2.983800482,16
CHN,2022,Tax revenue (% of GDP),7.517994644,-3.594397463,7.746796185,2.804969731,15
CHN,2023,Tax revenue (% of GDP),7.638233008,1.599340905,7.651508022,3.822208976,13
CHN,2024,Tax revenue (% of GDP),0,-100,5.052075884,,1
DEU,2005,Tax revenue (% of GDP),10.48544315,,10.48544315,4.910321232,11
DEU,2006,Tax revenue (% of GDP),10.66779876,1.739131138,10.57662096,4.868395042,12
DEU,2007,Tax revenue (% of GDP),11.14380345,4.46207035,10.76568179,5.018115472,12
DEU,2008,Tax revenue (% of GDP),11.28096908,1.23086907,11.0308571,4.348427949,12
DEU,2009,Tax revenue (% of GDP),11.38616441,0.932502619,11.27031231,4.713019765,11
DEU,2010,Tax revenue (% of GDP),10.96932028,-3.660970621,11.21215125,4.381777682,12
DEU,2011,Tax revenue (% of GDP),11.25470829,2.601692833,11.20339766,4.443533503,12
DEU,2012,Tax revenue (% of GDP),11.3944179,1.241343639,11.20614882,4.453061043,12
DEU,2013,Tax revenue (% of GDP),11.385006,-0.082600988,11.34471073,4.420616212,12
DEU,2014,Tax revenue (% of GDP),11.26046423,-1.093910452,11.34662938,4.394566616,12
DEU,2015,Tax revenue (% of GDP),11.25749842,-0.02633824,11.30098955,4.360670592,12
DEU,2016,Tax revenue (% of GDP),11.07921817,-1.583657744,11.19906027,4.280235407,13
DEU,2017,Tax revenue (% of GDP),11.19990033,1.089266021,11.17887231,4.311153017,13
DEU,2018,Tax revenue (% of GDP),11.23766806,0.337214816,11.17226219,4.225097231,13
DEU,2019,Tax revenue (% of GDP),11.21438352,-0.207200832,11.2173173,4.466798618,11
DEU,2020,Tax revenue (% of GDP),10.4109728,-7.164109478,10.95434146,4.151220424,13
DEU,2021,Tax revenue (% of GDP),11.02250534,5.873923154,10.88262055,4.217454046,14
DEU,2022,Tax revenue (% of GDP),11.01086283,-0.105624942,10.81478033,4.108161606,13
DEU,2023,Tax revenue (% of GDP),0,-100,7.344456058,0,14
DEU,2024,Tax revenue (% of GDP),0,,3.67028761,,1
FRA,2005,Tax revenue (% of GDP),22.40586904,,22.40586904,10.49264326,4
FRA,2006,Tax revenue (% of GDP),22.66039473,1.135977766,22.53313188,10.3413793,5
FRA,2007,Tax revenue (% of GDP),22.21920976,-1.946942983,22.42849117,10.00543134,5
FRA,2008,Tax revenue (% of GDP),22.08918423,-0.585194197,22.32292957,8.514625422,5
FRA,2009,Tax revenue (% of GDP),20.74681061,-6.077062922,21.6850682,8.587626611,5
FRA,2010,Tax revenue (% of GDP),21.98602648,5.973042755,21.60734044,8.782484029,4
FRA,2011,Tax revenue (% of GDP),21.82602512,-0.727741125,21.51962074,8.617253449,4
FRA,2012,Tax revenue (% of GDP),22.60897414,3.587226789,22.14034191,8.835830214,4
FRA,2013,Tax revenue (% of GDP),23.20410117,2.632260196,22.54636681,9.009782325,4
FRA,2014,Tax revenue (% of GDP),23.15565935,-0.208764026,22.98957822,9.036846573,4
FRA,2015,Tax revenue (% of GDP),23.29741198,0.612172693,23.2190575,9.024415148,4
FRA,2016,Tax revenue (% of GDP),23.14632834,-0.648499652,23.19979989,8.94212322,4
FRA,2017,Tax revenue (% of GDP),23.78633496,2.765045983,23.41002509,9.156021632,4
FRA,2018,Tax revenue (% of GDP),24.30986428,2.200966728,23.74750919,9.139933635,3
FRA,2019,Tax revenue (% of GDP),24.6605264,1.442468434,24.25224188,9.822528817,4
FRA,2020,Tax revenue (% of GDP),24.78880644,0.520183715,24.58639904,9.884167553,2
FRA,2021,Tax revenue (% of GDP),23.97944454,-3.265029742,24.47625913,9.175065217,4
FRA,2022,Tax revenue (% of GDP),24.53424768,2.313661373,24.43416622,9.15374716,4
FRA,2023,Tax revenue (% of GDP),23.11038059,-5.803589799,23.87469094,11.56454693,3
FRA,2024,Tax revenue (% of GDP),0,-100,15.88154276,,1
GBR,2005,Tax revenue (% of GDP),25.48813261,,25.48813261,11.93606382,1
GBR,2006,Tax revenue (% of GDP),25.77039451,1.107424811,25.62926356,11.76067,1
GBR,2007,Tax revenue (% of GDP),25.99471591,0.870461631,25.75108101,11.70556235,1
GBR,2008,Tax revenue (% of GDP),26.45808233,1.782540807,26.07439758,10.19868629,1
GBR,2009,Tax revenue (% of GDP),24.17274771,-8.637567115,25.54184865,10.00570813,1
